"SampleID","BirdID","Isolator","DPI","BodySite","Infection","BodySiteInf","BodyWt_g","SizeStd_BursaWt","Sex","Age_days","ratio_16s","EID50.mL","HI","UT_IFN.a","UT_IFN.b","UT_IFN.g","UT_IFN.l","UT_IL.6","UT_OAS","UT_Mx","UT_LITAF","CT_IFN.g","CT_IFN.l","CT_OAS","CT_Mx","CT_IL4","CT_IL5","CT_IL6","CT_IL10","CT_IL12","CT_LITAF","DateCollected","DateProcessed","DateExtracted","Extractor","NanoDrop","DNA.uL","Buffer.uL","Conc_ng.uL","Copies_16s"
"cSW247","249",3,"14DPC","NAS","CKPA","NAS_CKPA",483,1.2126294,"F",32,2798.797101,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",20.7,20,0,20.7,1158702
"cSW248","255",3,"14DPC","NAS","CKPA","NAS_CKPA",570,1.501929825,"F",32,237.9075,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",147.6,14,6,100,475815
"cSW249","304",3,"14DPC","NAS","CKPA","NAS_CKPA",607,1.225205931,"F",32,1739.327,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",160.7,12,8,100,3478654
"cSW250","299",3,"14DPC","NAS","CKPA","NAS_CKPA",572,1.38986014,"F",32,1261.553933,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",44.5,20,0,44.5,1122783
"cSW251","303",3,"14DPC","NAS","CKPA","NAS_CKPA",594,1.515319865,"M",32,467.3155738,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",36.6,20,0,36.6,342075
"cSW252","258",4,"14DPC","NAS","CKPA","NAS_CKPA",698,1.528653295,"F",32,714.78125,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",38.4,20,0,38.4,548952
"cSW253","260",4,"14DPC","NAS","CKPA","NAS_CKPA",579,1.297927461,"M",32,1578.049372,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",55.7,20,0,55.7,1757947
"cSW254","262",4,"14DPC","NAS","CKPA","NAS_CKPA",578,1.566955017,"F",32,3036.307479,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",36.1,20,0,36.1,2192214
"cSW255","305",4,"14DPC","NAS","CKPA","NAS_CKPA",554,1.161913357,"M",32,6989.417722,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",15.8,20,0,15.8,2208656
"cSW256","306",4,"13DPC","NAS","CKPA","NAS_CKPA",643,1.547122862,"M",32,1353.5635,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",178.9,11,9,100,2707127
"cSW257","307",4,"14DPC","NAS","CKPA","NAS_CKPA",605,1.141983471,"F",32,4988.26378,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/14/2018","H. Ji",25.4,20,0,25.4,2534038
"cSW258","281",5,"14DPC","NAS","TKMN","NAS_TKMN",613,1.733278956,"M",32,360.3292818,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",90.5,20,0,90.5,652196
"cSW259","282",5,"14DPC","NAS","TKMN","NAS_TKMN",524,1.173091603,"F",32,1880.349,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",50,20,0,50,1880349
"cSW260","283",5,"14DPC","NAS","TKMN","NAS_TKMN",551,1.279310345,"F",32,1680.648026,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",30.4,20,0,30.4,1021834
"cSW261","284",5,"14DPC","NAS","TKMN","NAS_TKMN",764,1.468717277,"M",32,558.1239754,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",97.6,20,0,97.6,1089458
"cSW262","285",5,"14DPC","NAS","TKMN","NAS_TKMN",689,1.608708273,"M",32,702.2164179,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",33.5,20,0,33.5,470485
"cSW263","286",5,"14DPC","NAS","TKMN","NAS_TKMN",490,1.466122449,"M",32,30586.2611,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",76.6,20,0,76.6,46858152
"cSW264","287",5,"14DPC","NAS","TKMN","NAS_TKMN",721,1.910263523,"M",32,697.8462623,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",70.9,20,0,70.9,989546
"cSW265","288",5,"14DPC","NAS","TKMN","NAS_TKMN",380,0.984736842,"F",32,559.9225,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",101.9,20,0,100,1119845
"cSW266","289",6,"14DPC","NAS","TKMN","NAS_TKMN",418,0.7284689,"F",32,11693.93235,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",17,20,0,17,3975937
"cSW267","290",6,"14DPC","NAS","TKMN","NAS_TKMN",587,1.38483816,"F",32,181.6493955,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",57.9,20,0,57.9,210350
"cSW268","291",6,"14DPC","NAS","TKMN","NAS_TKMN",410,1.293902439,"F",32,413.2335271,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",51.6,20,0,51.6,426457
"cSW269","292",6,"14DPC","NAS","TKMN","NAS_TKMN",515,1.09223301,"M",32,2483.981771,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",38.4,20,0,38.4,1907698
"cSW270","293",6,"14DPC","NAS","TKMN","NAS_TKMN",708,1.85720339,"M",32,85.75369458,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",60.9,20,0,60.9,104448
"cSW271","294",6,"14DPC","NAS","TKMN","NAS_TKMN",676,1.653106509,"M",32,2975.663265,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",58.8,20,0,58.8,3499380
"cSW272","295",6,"14DPC","NAS","TKMN","NAS_TKMN",638,1.551253918,"M",32,542.3660131,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",61.2,20,0,61.2,663856
"cSW273","296",6,"14DPC","NAS","TKMN","NAS_TKMN",600,1.070833333,"M",32,73.437,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/17/2018","H. Ji",106.9,19,1,100,146874
"cTW274","201",1,"5DPC","TRA","Mock","TRA_Mock",184,3.17173913,"F",23,0.068,0,NA,1.669027576,0.926415083,1.283393616,0.492030311,0.765461929,0.071870102,-1.771456839,0.303880144,-2.282068856,-2.85304172,-3.088383204,-4.562505048,-3.852982008,-2.795019518,-1.199996548,-1.770410454,-2.645377545,-1.34015186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",195.7,10,10,100,136
"cTW275","202",1,"5DPC","TRA","Mock","TRA_Mock",150,3.34,"M",23,0.132665832,0,NA,-1.425672424,-1.885984917,-3.626106384,0.682730311,-2.421038071,1.127670102,0.619143161,0.195180144,-1.305668856,-2.79534172,-3.062283204,-2.510705048,-3.561682008,-2.664019518,-1.033796548,-2.387610454,-2.334377545,-0.98435186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",79.9,20,0,79.9,212
"cTW276","203",1,"5DPC","TRA","Mock","TRA_Mock",207,2.423671498,"F",23,2.5545,0,NA,-0.310772424,-1.072684917,-0.035106384,-0.915969689,0.395761929,1.554270102,-0.293756839,0.974280144,-1.140668856,-0.06404172,-2.215283204,-1.036505048,-2.319682008,-1.528119518,0.433903452,-1.410010454,-1.142777545,0.76214814,"3/10/2018","3/11/2018","12/18/2018","H. Ji",139.6,14,6,100,5109
"cTW277","204",1,"5DPC","TRA","Mock","TRA_Mock",176,3.559659091,"M",23,0.042,0,NA,1.225827576,0.319415083,-0.071006384,0.522430311,0.354161929,0.996070102,-0.626356839,0.136680144,-2.402068856,1.21785828,-2.150383204,-1.942705048,-2.910082008,-2.820819518,-1.199496548,-2.789310454,-2.268877545,-0.56685186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",103.1,19,1,100,84
"cTW278","205",1,"5DPC","TRA","Mock","TRA_Mock",206,3.030582524,"F",23,86.7085,0,NA,-0.507772424,0.224415083,1.022993616,0.001130311,0.278861929,0.101870102,1.243143161,0.013480144,-1.896968856,-1.97944172,-2.528283204,-4.950005048,-2.562282008,-2.466419518,-1.507996548,-3.029810454,-1.791377545,-0.98995186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",134.9,15,5,100,173417
"cTW279","206",1,"5DPC","TRA","Mock","TRA_Mock",143,2.733566434,"F",23,0.0515,0,NA,-0.738772424,0.744515083,0.454993616,0.482330311,0.394261929,-0.721029898,-1.610556839,-0.064319856,-2.218568856,-0.71864172,-2.798183204,-1.526005048,-3.132882008,-3.031219518,-1.599496548,-1.632910454,-2.055277545,-1.96125186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",119.2,17,3,100,103
"cTW280","207",1,"5DPC","TRA","Mock","TRA_Mock",179,4.603351955,"F",23,0.250286369,0,NA,-0.148972424,-0.221384917,0.682393616,-0.284069689,0.604561929,-1.619129898,-3.097356839,-0.346719856,2.237931144,-0.51014172,-2.886383204,2.150794952,0.307717992,2.271680482,-0.671096548,1.800589546,1.639722455,0.29434814,"3/10/2018","3/11/2018","12/18/2018","H. Ji",87.3,20,0,87.3,437
"cTW281","208",1,"5DPC","TRA","Mock","TRA_Mock",168,3.858928571,"M",23,0.075,0,NA,0.058427576,0.266315083,0.881593616,0.583730311,0.278061929,-0.371629898,-2.365956839,0.230280144,-2.122368856,-0.76874172,-2.141083204,-2.750905048,-1.631782008,-2.585419518,-0.979596548,-2.119110454,-1.083677545,-0.41015186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",146.8,14,6,100,150
"cTW282","209",2,"5DPC","TRA","Mock","TRA_Mock",128,4.25234375,"F",23,339.037,0,NA,0.099327576,-0.575384917,-1.944106384,-1.202169689,-0.945538071,-0.075429898,0.648143161,-1.006919856,-1.340668856,-1.17064172,-0.176083204,-2.141805048,-1.144482008,-1.800819518,0.502203452,-0.879210454,-0.961377545,1.01694814,"3/10/2018","3/11/2018","12/18/2018","H. Ji",240.4,8,12,100,678074
"cTW283","210",2,"5DPC","TRA","Mock","TRA_Mock",145,3.083448276,"F",23,0.987,0,NA,-0.000572424,-0.257984917,-0.618106384,-0.026969689,0.183061929,-0.822429898,0.337943161,-2.802319856,-2.257168856,-1.72964172,3.460716796,-2.600105048,-1.487482008,-2.467819518,1.749103452,-1.954710454,-1.332077545,-0.70355186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",188.7,11,9,100,1974
"cTW284","211",2,"5DPC","TRA","Mock","TRA_Mock",170,3.869411765,"M",23,0.088852097,0,NA,0.297127576,0.868315083,0.459793616,-0.377869689,-0.906738071,-1.182429898,0.040343161,0.139980144,-2.670468856,0.19615828,-1.521083204,-1.443505048,-0.130882008,-2.678919518,-0.706796548,-0.899510454,-0.575777545,-1.12695186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",90.6,20,0,90.6,161
"cTW285","213",2,"5DPC","TRA","Mock","TRA_Mock",189,2.914285714,"M",23,0.133,0,NA,-0.527472424,-0.054484917,-0.154206384,-0.219169689,-0.160338071,-0.321529898,0.225443161,0.705480144,-2.180968856,-0.31824172,-1.914783204,-2.492305048,-0.341182008,-3.090819518,-0.485396548,-1.876510454,-0.236677545,-1.32275186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",175.3,11,9,100,266
"cTW286","215",2,"5DPC","TRA","Mock","TRA_Mock",161,3.856521739,"M",23,0.2135,0,NA,-3.681772424,-1.805084917,-2.593706384,-1.853769689,-1.876338071,-0.662129898,-0.610256839,-1.856719856,-1.505768856,-1.03794172,-0.971683204,-3.846405048,-2.405882008,-2.354119518,-0.133096548,-2.048710454,-2.208877545,1.01574814,"3/10/2018","3/11/2018","12/18/2018","H. Ji",176.2,11,9,100,427
"cTW287","216",2,"5DPC","TRA","Mock","TRA_Mock",177,3.403389831,"F",23,0.255838641,0,NA,-2.330272424,0.150515083,-0.261906384,0.194530311,0.022461929,-1.238229898,0.166643161,0.578080144,-1.451768856,1.63685828,-0.394683204,0.959594952,1.554317992,-0.709019518,0.412603452,0.609589546,0.210322455,-0.17595186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",94.2,20,0,94.2,482
"cTW288","297",2,"5DPC","TRA","Mock","TRA_Mock",196,3.645918367,"M",23,0.971,0,NA,0.608027576,0.356515083,-1.521506384,0.356030311,0.180861929,-1.435729898,1.452243161,-0.898019856,-1.624068856,-1.42964172,-0.259283204,-0.892005048,1.799817992,-0.681119518,0.502103452,-1.056510454,-0.562477545,-0.93845186,"3/10/2018","3/11/2018","12/18/2018","H. Ji",117.9,17,3,100,1942
"cTW289","298",2,"5DPC","TRA","Mock","TRA_Mock",137,3.781021898,"F",23,0.102,0,NA,-1.929172424,-2.125584917,-2.526906384,-0.840069689,-0.406338071,-0.195429898,-2.647056839,-0.070519856,-0.803468856,1.79655828,-0.309183204,-1.699205048,1.817317992,-0.258519518,0.749603452,1.186789546,1.191322455,1.04124814,"3/10/2018","3/11/2018","12/18/2018","H. Ji",290.3,7,13,100,204
"cTW290","233",3,"5DPC","TRA","CKPA","TRA_CKPA",152,3.130921053,"M",23,0.194683908,5.155515,NA,1.251327576,2.437315083,1.656393616,5.140630311,0.327361929,7.098370102,0.728443161,0.325880144,-3.788468856,0.49095828,-1.258883204,0.102794952,-0.327082008,-2.290819518,-1.413996548,-0.876810454,0.350522455,-2.12025186,"3/10/2018","3/11/2018","12/19/2018","H. Ji",69.6,20,0,69.6,271
"cTW291","234",3,"5DPC","TRA","CKPA","TRA_CKPA",130,3.717692308,"M",23,0.076144835,5.185776,NA,-0.289172424,-2.012684917,2.244893616,2.100830311,0.917961929,5.514070102,1.180243161,-0.012719856,-0.306868856,0.05405828,3.762116796,-3.338205048,-2.882182008,-1.937219518,3.179903452,-1.807910454,0.030422455,1.52994814,"3/10/2018","3/11/2018","12/19/2018","H. Ji",93.9,20,0,93.9,143
"cTW292","235",3,"5DPC","TRA","CKPA","TRA_CKPA",108,2.526851852,"M",23,0.240425532,5.386599,NA,2.203927576,4.468515083,2.636893616,7.415630311,3.642061929,6.882970102,1.417143161,0.134980144,-1.888968856,0.74085828,2.209416796,-1.099605048,-0.375582008,-2.159619518,1.198303452,-1.300210454,0.802022455,-0.89925186,"3/10/2018","3/11/2018","12/19/2018","H. Ji",47,20,0,47,226
"cTW293","236",3,"5DPC","TRA","CKPA","TRA_CKPA",159,3.703773585,"F",23,6.128676471,5.147262,NA,-0.219972424,1.416115083,3.227093616,3.461330311,1.488361929,6.307470102,2.048643161,0.174080144,-1.268168856,-0.07894172,2.649216796,-1.539205048,0.004017992,-2.601319518,2.228203452,-1.612410454,-0.043277545,-0.58565186,"3/10/2018","3/11/2018","12/19/2018","H. Ji",40.8,20,0,40.8,5001
"cTW294","250",3,"5DPC","TRA","CKPA","TRA_CKPA",161,2.831677019,"M",23,675.9457831,5.075736,NA,1.472527576,3.045615083,1.878993616,6.049230311,3.892861929,7.789170102,1.280043161,-0.006319856,-1.054768856,-0.63934172,1.646616796,0.018894952,1.336217992,-0.992219518,1.187703452,-0.280910454,0.051222455,-0.15295186,"3/10/2018","3/11/2018","12/19/2018","H. Ji",33.2,20,0,33.2,448828
"cTW295","252",3,"5DPC","TRA","CKPA","TRA_CKPA",96,3.080208333,"M",23,0.069186876,4.929933,NA,3.527427576,4.495615083,3.778493616,8.146930311,4.043161929,7.464770102,1.627243161,0.405580144,1.212531144,-0.98754172,3.253216796,-3.248305048,-1.313082008,-1.526619518,4.198803452,-0.588210454,-0.961077545,1.34274814,"3/10/2018","3/11/2018","12/19/2018","H. Ji",70.1,20,0,70.1,97
"cTW296","302",3,"5DPC","TRA","CKPA","TRA_CKPA",189,1.495238095,"F",23,0.669384058,4.470516,NA,0.436527576,2.065515083,5.333393616,5.383130311,1.903861929,7.019470102,0.809243161,0.195780144,-0.330368856,0.24175828,2.917216796,-1.998805048,0.900417992,-1.748419518,2.022603452,-1.282210454,-0.317877545,-0.04275186,"3/10/2018","3/11/2018","12/19/2018","H. Ji",55.2,20,0,55.2,739
"cTW297","301",3,"5DPC","TRA","CKPA","TRA_CKPA",120,4.153333333,"F",23,0.1035,4.775877,NA,1.568627576,3.041315083,3.103593616,5.992730311,1.574361929,6.805370102,-1.122556839,-0.885319856,-3.783968856,0.59525828,1.795816796,0.252094952,0.589917992,-1.214119518,1.933103452,-0.615810454,-0.243177545,0.12144814,"3/10/2018","3/11/2018","12/19/2018","H. Ji",108.2,18,2,100,207
"cTW298","241",4,"5DPC","TRA","CKPA","TRA_CKPA",108,1.547222222,"M",23,0.253824757,4.957443,NA,1.984427576,5.716515083,4.900193616,8.392830311,2.633161929,7.121970102,0.274343161,0.460180144,-1.359268856,0.36805828,3.003116796,-1.474505048,0.022617992,-1.695219518,2.083003452,-1.358010454,-0.148277545,-0.90845186,"3/10/2018","3/11/2018","12/19/2018","H. Ji",71.9,20,0,71.9,365
"cTW299","242",4,"5DPC","TRA","CKPA","TRA_CKPA",142,4.285211268,"M",23,187.0375318,5.163768,NA,0.705227576,2.455115083,3.357493616,6.068630311,1.034561929,4.991670102,1.113443161,1.081280144,-0.035168856,-1.79094172,2.544116796,-3.611405048,-1.887682008,-2.163419518,2.383003452,-1.784610454,-1.204877545,0.96524814,"3/10/2018","3/11/2018","12/19/2018","H. Ji",78.6,20,0,78.6,294023
"cTW300","243",4,"5DPC","TRA","CKPA","TRA_CKPA",141,3.804964539,"M",23,0.0935,5.100495,NA,0.625427576,1.163115083,3.039793616,5.917030311,0.790361929,7.048470102,1.876743161,0.603480144,0.481031144,-1.07554172,2.296716796,-2.362005048,-0.912782008,-1.479819518,2.296103452,-1.855210454,-1.028477545,0.36454814,"3/10/2018","3/11/2018","12/19/2018","H. Ji",355.9,6,14,100,187
"cTW301","244",4,"5DPC","TRA","CKPA","TRA_CKPA",179,3.323463687,"M",23,0.0155,6.099108,NA,0.358827576,3.236015083,4.151993616,4.756030311,2.175961929,6.466570102,1.738343161,0.972180144,-0.334468856,-1.28714172,2.495116796,-1.975205048,-0.343382008,-0.606319518,1.882803452,-0.971010454,-0.757277545,0.45414814,"3/10/2018","3/11/2018","12/19/2018","H. Ji",284,7,13,100,31
"cTW302","245/6",4,"5DPC","TRA","CKPA","TRA_CKPA",138,2.626811594,"M",23,0.1065,5.232543,NA,1.433527576,4.484415083,3.854693616,5.458230311,2.307261929,7.381170102,-0.095056839,0.524780144,-1.074168856,-1.45804172,2.339916796,-1.397505048,-0.357082008,-1.014019518,1.756803452,-0.895810454,1.330122455,0.40554814,"3/10/2018","3/11/2018","12/19/2018","H. Ji",107.2,19,1,100,213
"cTW303","247",4,"5DPC","TRA","CKPA","TRA_CKPA",164,3.072560976,"F",23,0.226883562,5.44437,NA,-1.377972424,1.695815083,3.554793616,5.284830311,0.389961929,6.283770102,0.266443161,0.950080144,-0.697568856,0.93375828,3.182516796,-0.932805048,1.017117992,-1.467719518,1.840503452,-0.116810454,0.339722455,-0.58505186,"3/10/2018","3/11/2018","12/19/2018","H. Ji",58.4,20,0,58.4,265
"cTW304","248",4,"5DPC","TRA","CKPA","TRA_CKPA",130,3.319230769,"F",23,0.098,5.375595,NA,1.082527576,3.026315083,4.132993616,5.624730311,1.708561929,6.655370102,0.209243161,0.547580144,-1.035968856,-0.88524172,1.597116796,-2.246305048,-1.673582008,-3.216619518,0.902903452,-2.057010454,-0.756177545,-0.18335186,"3/10/2018","3/11/2018","12/19/2018","K. Taylor",107,19,1,100,196
"cTW305","259",4,"5DPC","TRA","CKPA","TRA_CKPA",135,3.311851852,"F",23,3629.5315,5.017965,NA,0.808327576,2.166615083,2.832893616,5.791430311,1.647961929,6.816770102,-0.394056839,1.334080144,-0.511868856,-0.01684172,2.876216796,0.089194952,0.119717992,-1.125619518,2.298203452,-0.826610454,0.238222455,1.54974814,"3/10/2018","3/11/2018","12/19/2018","K. Taylor",125.6,16,4,100,7259063
"cTW306","265",5,"5DPC","TRA","TKMN","TRA_TKMN",169,3.160946746,"M",23,0.203,3.94533,NA,1.726627576,1.224015083,1.537493616,0.501830311,0.424661929,5.541570102,1.675443161,1.395280144,-1.122768856,-2.59604172,0.205116796,-3.809005048,-2.386082008,-4.285819518,1.235003452,-1.660510454,-2.080077545,-0.40975186,"3/10/2018","3/11/2018","12/20/2018","H. Ji",171.6,12,8,100,406
"cTW307","266",5,"5DPC","TRA","TKMN","TRA_TKMN",112,3.504464286,"M",23,0.735220126,3.375045,NA,1.641127576,-0.173884917,-0.353006384,-1.380469689,0.599061929,5.142070102,1.416643161,-1.011819856,-1.067568856,0.67335828,2.916916796,0.741694952,2.026517992,0.145080482,1.508503452,0.175689546,0.850722455,-1.28505186,"3/10/2018","3/11/2018","12/20/2018","H. Ji",79.5,20,0,79.5,1169
"cTW308","267",5,"5DPC","TRA","TKMN","TRA_TKMN",195,2.909230769,"F",23,0.127,3.672585,NA,2.862027576,3.630715083,4.210393616,1.375230311,1.193161929,6.763470102,1.650143161,-0.152119856,-1.839168856,0.62925828,3.051816796,-0.729705048,0.502517992,-2.177519518,1.763303452,-0.977610454,0.979522455,0.25794814,"3/10/2018","3/11/2018","12/20/2018","H. Ji",327.3,6,14,100,254
"cTW309","268",5,"5DPC","TRA","TKMN","TRA_TKMN",89,3.439325843,"F",23,0.1635,3.600955,NA,2.543027576,1.236715083,1.028993616,1.790930311,0.513161929,5.981970102,1.155443161,0.201480144,-2.013068856,0.78015828,2.387816796,-0.700005048,0.056917992,-2.106319518,1.056003452,-1.464010454,0.728722455,0.42264814,"3/10/2018","3/11/2018","12/20/2018","H. Ji",133.6,15,5,100,327
"cTW310","269",5,"5DPC","TRA","TKMN","TRA_TKMN",118,2.529661017,"M",23,0.605839416,5.711285,NA,3.645427576,6.089015083,5.561593616,8.319630311,4.124261929,7.145170102,1.130443161,1.100080144,-2.092268856,-0.31314172,2.554216796,-0.100605048,1.441317992,-1.208919518,2.063503452,-0.335710454,0.625222455,-0.78855186,"3/10/2018","3/11/2018","12/20/2018","H. Ji",82.2,20,0,82.2,996
"cTW311","270",5,"5DPC","TRA","TKMN","TRA_TKMN",136,1.955882353,"M",23,1.091452991,4.12716,NA,2.954727576,2.152915083,2.713093616,2.230130311,1.087061929,6.840370102,1.778143161,0.229480144,-0.858068856,0.45865828,3.622016796,-1.286205048,-0.516582008,-3.423819518,2.719103452,-1.601510454,-0.172977545,0.66164814,"3/10/2018","3/11/2018","12/20/2018","H. Ji",58.5,20,0,58.5,1277
"cTW312","271",5,"5DPC","TRA","TKMN","TRA_TKMN",92,3.058695652,"F",23,0.44982699,4.190525,NA,1.801127576,1.303515083,0.522793616,1.717930311,0.660461929,5.830770102,1.799043161,-0.059819856,-1.496668856,1.73005828,-0.040483204,-0.236205048,-1.267682008,-1.411019518,0.171903452,-0.549910454,0.398422455,-0.38905186,"3/10/2018","3/11/2018","12/20/2018","H. Ji",86.7,20,0,86.7,780
"cTW313","272",5,"5DPC","TRA","TKMN","TRA_TKMN",128,3.79375,"F",23,0.185,4.267665,NA,0.913727576,1.694315083,1.539993616,1.436630311,0.369661929,5.503770102,0.282643161,0.402080144,-0.682568856,0.59345828,3.069816796,-0.840205048,1.680017992,-0.845819518,1.858803452,0.872589546,1.257222455,-0.34635186,"3/10/2018","3/11/2018","12/20/2018","H. Ji",243.7,8,12,100,370
"cTW314","273",6,"5DPC","TRA","TKMN","TRA_TKMN",165,3.430909091,"M",23,0.423549107,3.62024,NA,-1.357372424,-0.464484917,-1.487706384,0.394630311,0.437761929,4.225170102,0.130843161,-1.277819856,-1.490168856,1.26135828,3.610016796,-1.168305048,0.524217992,-0.895019518,3.052803452,-0.738510454,0.305522455,0.93444814,"3/10/2018","3/11/2018","12/20/2018","H. Ji",89.6,20,0,89.6,759
"cTW315","274",6,"5DPC","TRA","TKMN","TRA_TKMN",124,1.987903226,"F",23,2.380859375,3.622995,NA,3.119127576,3.606715083,2.965493616,5.400930311,2.315361929,6.533570102,1.626843161,0.361780144,-3.250868856,0.27885828,2.511816796,-2.740105048,-0.457282008,-2.862719518,-0.014896548,-1.892310454,-0.555377545,-1.44045186,"3/10/2018","3/11/2018","12/20/2018","H. Ji",51.2,20,0,51.2,2438
"cTW316","275",6,"5DPC","TRA","TKMN","TRA_TKMN",140,2.700714286,"F",23,0.599372385,1.86806,NA,0.576427576,0.759115083,-1.912506384,0.869230311,0.492861929,4.628270102,0.383143161,-0.656819856,-0.322368856,0.80155828,3.485916796,-0.660105048,1.557517992,-0.679719518,2.332403452,-0.158010454,1.698322455,0.34704814,"3/10/2018","3/11/2018","12/20/2018","H. Ji",47.8,20,0,47.8,573
"cTW317","276",6,"5DPC","TRA","TKMN","TRA_TKMN",143,2.03006993,"M",23,4.232876712,1.677965,NA,2.705927576,0.999515083,-0.594006384,1.489130311,1.191461929,4.250170102,0.564143161,0.390880144,-1.303568856,0.91645828,1.720616796,-0.652005048,-0.150982008,-2.249319518,1.662103452,-1.151110454,0.624122455,1.48154814,"3/10/2018","3/11/2018","12/20/2018","H. Ji",21.9,20,0,21.9,1854
